RecordingTimestamp,EyetrackerTimestamp,PupilDiameterLeft,PupilDiameterRight,EyePositionLeftZ_RCSmm_,EyePositionRightZ_RCSmm_
11080.037355422974,5591382125,3.511459350585937,2.976837158203125,73.83546447753906,71.96804809570312
11105.040073394775,5591407124,3.084228515625,2.9162750244140625,65.31820678710939,70.24882507324219
11130.046606063845,5591432121,3.535140991210937,2.8933258056640625,72.87765502929688,71.60240173339844
11155.04026412964,5591457120,3.687088012695313,2.891448974609375,67.23573303222656,74.28579711914062
11180.037498474121,5591482115,3.0860137939453125,2.867218017578125,68.28199768066406,75.98219299316406
11205.040216445923,5591507113,3.4608154296875,2.925018310546875,69.55143737792969,72.2276611328125
11230.018854141235,5591532112,2.8407135009765625,2.972412109375,70.8565902709961,69.96377563476561
11255.009889602661,5591557108,2.837509155273437,3.0200958251953125,66.15822601318361,73.865966796875
11280.02142906189,5591582107,3.1597900390625,2.901351928710937,60.39465713500977,74.23856353759766
11305.038452148438,5591607105,2.9292755126953125,2.947128295898437,69.03836059570311,68.60336303710939
11330.039024353027,5591632100,2.894989013671875,3.0644683837890625,66.6309814453125,65.87466430664061
11355.04698753357,5591657099,2.979598999023437,2.8368072509765625,69.20695495605469,72.2413330078125
11380.038022994995,5591682095,2.9236297607421875,3.028472900390625,69.60568237304689,71.412841796875
11434.041976928711,5591707123,2.948577880859375,2.887115478515625,68.97991943359375,73.78376007080078
11471.039772033691,5591732091,2.9588775634765625,3.132431030273437,69.63252258300781,79.73966217041016
11487.039566040039,5591757089,2.972518920898437,2.932723999023437,65.3651123046875,70.5594482421875
11705.011367797852,5592007066,3.0215301513671875,2.721420288085937,75.65377807617188,64.29522705078125
11730.032682418823,5592032064,2.9141387939453125,3.307220458984375,82.35089874267578,77.09898376464844
11756.040573120117,5592057061,3.031951904296875,3.03021240234375,73.48602294921875,82.4438705444336
11780.03978729248,5592082059,2.960433959960937,3.0113983154296875,79.7291030883789,86.64936065673828
11806.040048599243,5592107057,3.029769897460937,3.059234619140625,76.26465606689453,82.18052673339844
11830.044746398926,5592132053,3.0289306640625,3.112152099609375,74.02412414550781,81.30203247070312
11856.056451797484,5592157051,3.1172332763671875,3.042831420898437,72.59942626953125,82.11261749267578
11880.039930343628,5592182063,3.031845092773437,3.098968505859375,69.78572082519531,83.68278503417969
11906.012058258057,5592207048,3.0867919921875,3.136383056640625,71.06488800048828,84.43820190429688
11930.046081542969,5592232073,3.153289794921875,3.1752166748046875,71.36326599121094,75.8887710571289
11955.045461654663,5592257069,3.1378173828125,3.117919921875,71.84173583984375,75.47767639160156
11980.042934417725,5592282068,3.06231689453125,3.2209625244140625,67.84500122070311,75.36833953857422
12005.041122436523,5592307054,3.197998046875,3.1989898681640625,69.1097412109375,77.13127136230469
12030.033349990845,5592332035,3.125457763671875,3.1699676513671875,71.66990661621094,71.47338104248047
12055.019855499268,5592357034,3.3009490966796875,3.173553466796875,72.92890930175781,74.54029083251953
12080.040454864502,5592382031,3.132537841796875,3.1888885498046875,73.79989624023438,79.29502868652344
12105.044603347778,5592407044,3.1811676025390625,3.1344451904296875,69.77000427246094,78.13772583007812
12130.04469871521,5592432039,3.0415496826171875,3.0601806640625,73.37504577636719,75.81249237060547
12155.012845993042,5592457022,3.06085205078125,3.0608673095703125,68.83909606933594,78.22389221191406
12180.013179779053,5592482020,3.149887084960937,3.1502227783203125,70.06729888916016,77.83139038085938
12205.034494400024,5592507020,3.0569000244140625,3.031402587890625,73.76080322265625,74.95877075195312
12230.01480102539,5592532018,3.03936767578125,3.08209228515625,69.90751647949219,74.74453735351562
12255.013227462769,5592557015,2.9922332763671875,3.060897827148437,71.01899719238281,78.36768341064453
12280.013084411621,5592582012,2.94134521484375,3.0247344970703125,70.48741149902344,75.12679290771484
12305.013418197632,5592607012,3.1029052734375,3.08380126953125,64.74484252929689,76.29559326171875
12330.01446723938,5592632020,3.061737060546875,3.0386962890625,71.07989501953125,73.16853332519531
12355.014562606812,5592657004,3.0513916015625,3.0249176025390625,74.77667236328125,78.0680160522461
12380.048513412476,5592682002,3.03594970703125,3.0200653076171875,78.09455108642578,79.7051773071289
12405.025720596312,5592707028,2.9820556640625,3.064178466796875,90.02955627441406,87.05177307128906
12430.043935775757,5592731998,2.8988494873046875,3.019866943359375,92.28325653076172,88.33561706542969
12455.049514770508,5592757008,3.005035400390625,3.055755615234375,87.70030975341797,94.89083862304688
12480.050563812256,5592782008,3.002197265625,3.005340576171875,90.55096435546876,94.35135650634766
12505.042314529419,5592807010,2.9819793701171875,3.0018310546875,92.80943298339844,94.3576202392578
12530.053377151491,5592832002,2.99114990234375,3.0352020263671875,92.9444580078125,87.61835479736328
12555.04298210144,5592856986,2.9778594970703125,2.94354248046875,94.86302185058594,94.5628662109375
12581.042289733889,5592882010,2.943756103515625,2.9554443359375,98.3320083618164,95.72982025146484
12605.05199432373,5592906990,2.9856719970703125,2.914764404296875,101.01346588134766,95.48015594482422
12630.042314529419,5592931993,3.0348052978515625,2.9564971923828125,97.3383331298828,94.30274200439452
12655.042886734009,5592956979,2.9928131103515625,2.955673217773437,99.00685119628906,95.07638549804688
12680.043935775757,5592981978,2.9857940673828125,2.935882568359375,97.90065002441406,92.91482543945312
12706.052541732788,5593007008,2.914031982421875,2.9127655029296875,98.37650299072266,92.22515869140624
12730.042695999146,5593032017,2.9248199462890625,2.84832763671875,96.27976989746094,91.41703033447266
12755.045652389526,5593056998,2.989898681640625,2.8831024169921875,95.9730224609375,91.224853515625
12780.046939849854,5593081968,2.9120025634765625,2.820892333984375,97.67959594726562,90.55331420898438
12805.04298210144,5593106966,2.923309326171875,2.7926025390625,100.2602310180664,92.70852661132812
12830.047845840454,5593132001,2.8802490234375,2.786895751953125,97.58413696289062,91.33805847167969
12855.043411254883,5593156975,2.8953094482421875,2.7613677978515625,95.12115478515624,91.70524597167969
12880.04446029663,5593181987,2.778076171875,2.754501342773437,98.1135025024414,90.8695831298828
12905.043601989746,5593206963,2.8003082275390625,2.759628295898437,95.6454086303711,92.30044555664062
12930.043935775757,5593231954,2.7691192626953125,2.744842529296875,99.2616729736328,91.40249633789062
12955.049276351929,5593256979,2.770248413085937,2.7444305419921875,100.58959197998048,91.72809600830078
12980.043649673462,5593281982,2.768173217773437,2.7274627685546875,100.37594604492188,94.37035369873048
13005.055904388428,5593306945,2.77215576171875,2.7718505859375,99.75015258789062,91.35653686523438
13031.017065048218,5593331945,2.7975006103515625,2.751251220703125,100.385009765625,92.69617462158205
13055.049896240234,5593356941,2.8049774169921875,2.772705078125,98.68653869628906,93.19256591796876
13081.016778945923,5593381939,2.805282592773437,2.7903289794921875,100.67752075195312,92.9693603515625
13105.04412651062,5593406946,2.8303680419921875,2.7190704345703125,98.11707305908205,95.6565399169922
13130.016326904297,5593431948,2.83660888671875,2.7388916015625,97.59760284423828,95.8600616455078
13155.046224594116,5593456933,2.884750366210937,2.7431640625,98.92720794677734,95.22917938232422
13180.050373077393,5593481931,2.7588653564453125,2.58209228515625,98.71760559082031,94.22024536132812
13205.047607421875,5593506928,2.8362579345703125,2.8228912353515625,97.6868896484375,96.62491607666016
13230.068445205688,5593531932,2.9132080078125,2.801666259765625,97.53053283691406,93.39485931396484
13255.016803741455,5593556922,2.9158172607421875,2.8321533203125,98.8563461303711,89.41120147705078
13280.016899108889,5593581921,2.9716796875,2.849395751953125,83.74632263183594,86.38166809082031
13330.016613006592,5593631916,3.07330322265625,2.83917236328125,96.72542572021484,86.70133209228516
13355.016469955444,5593656913,3.154571533203125,2.7451629638671875,29.17527008056641,32.524032592773445
14032.020092010498,5594331889,2.952850341796875,3.0281219482421875,48.97553634643555,51.72542190551758
14056.019067764282,5594356851,2.8970489501953125,2.95172119140625,77.94878387451172,84.0132827758789
14081.018924713137,5594381847,2.9227447509765625,2.8972930908203125,77.47404479980469,83.0544662475586
14106.019973754883,5594406867,2.9888916015625,2.943511962890625,80.01966857910156,86.17871856689453
14130.019426345825,5594431869,2.934600830078125,2.97100830078125,83.56653594970703,85.25251770019531
14155.020475387571,5594456838,3.0029754638671875,2.946044921875,83.39288330078125,87.99747467041016
14180.01937866211,5594481850,3.058624267578125,2.7737274169921875,84.02540588378906,87.1740493774414
14205.019235610962,5594506835,3.033935546875,2.900421142578125,87.83830261230469,89.07827758789062
14230.02028465271,5594531840,3.0527496337890625,2.9784393310546875,94.94587707519531,93.71427154541016
14280.019760131836,5594581827,2.965805053710937,2.97564697265625,94.98458862304688,91.17272186279295
14305.020570755005,5594606834,3.014266967773437,2.9265594482421875,95.90750122070312,90.72200775146484
14330.020666122437,5594631823,2.9799041748046875,2.8455047607421875,97.8000030517578,93.6512222290039
14355.02004623413,5594656832,3.03240966796875,2.776763916015625,98.63150787353516,96.1115951538086
14381.03437423706,5594681831,2.92742919921875,2.80413818359375,104.21395874023438,96.12216186523438
14405.020952224731,5594706814,2.945419311523437,2.7738494873046875,99.4236831665039,95.0296630859375
14430.020093917848,5594731812,2.896514892578125,2.9982147216796875,99.416259765625,100.47457885742188
14455.020427703856,5594756810,2.8052215576171875,2.7675323486328125,101.56829833984376,97.7322006225586
14480.02028465271,5594781816,2.7696685791015625,2.7795867919921875,101.52136993408205,98.65739440917969
14505.020618438719,5594806813,2.82635498046875,2.7642974853515625,101.55217742919922,99.99559020996094
14530.02142906189,5594831804,2.8228302001953125,2.6934967041015625,100.9869613647461,97.54991912841795
14555.020570755005,5594856800,2.7882843017578125,2.6891326904296875,101.71070861816406,97.54498291015624
14580.021142959597,5594881799,2.756454467773437,2.70904541015625,102.19196319580078,97.12709045410156
14630.0208568573,5594931793,2.839935302734375,2.7086181640625,100.49447631835938,92.98882293701172
14655.02119064331,5594956791,2.8338775634765625,2.7821807861328125,89.91847229003906,96.05846405029295
14680.021047592163,5594981788,2.791000366210937,2.712860107421875,47.00297927856445,70.71418762207031
14705.022096633911,5595006814,2.8365631103515625,2.78759765625,33.735458374023445,23.745147705078125
14730.021238327026,5595031820,2.766876220703125,2.8026123046875,25.27979278564453,19.099632263183594
14755.021333694458,5595056809,2.8115234375,2.847198486328125,28.298439025878906,29.11698913574219
14780.022144317627,5595081794,2.9309844970703125,2.8211822509765625,22.699951171875,18.663429260253906
14805.022716522217,5595106790,3.001983642578125,2.8375244140625,21.270469665527344,21.56451416015625
14830.021619796753,5595131776,2.95977783203125,2.860015869140625,23.72528839111328,19.398216247558594
14880.021810531616,5595181787,2.945709228515625,2.8831329345703125,19.786651611328125,18.813072204589844
14905.022144317627,5595206798,2.9282379150390625,2.9309234619140625,19.649986267089844,15.816551208496096
14930.022001266481,5595231783,2.946151733398437,2.9539794921875,23.969520568847656,17.141387939453125
14955.021858215332,5595256766,3.069076538085937,2.935150146484375,19.82396697998047,16.298118591308597
14980.022668838501,5595281786,2.969024658203125,3.0015411376953125,19.00943756103516,15.160980224609375
15005.022764205933,5595306761,2.9677276611328125,3.0345001220703125,19.05047607421875,13.754043579101562
15030.023097991943,5595331774,3.075103759765625,3.003082275390625,17.966392517089844,15.812835693359375
15055.022478103638,5595356777,3.0964508056640625,3.047943115234375,18.093780517578125,15.672378540039062
15080.02233505249,5595381756,3.16729736328125,3.0492095947265625,25.34885406494141,22.89078521728516
15105.022430419922,5595406762,3.1204071044921875,3.0925445556640625,30.19100952148437,24.86928558349609
15130.02324104309,5595431764,3.1298370361328125,3.107574462890625,25.36955261230469,24.30786895751953
15155.022621154785,5595456747,3.2140350341796875,3.1400146484375,24.794639587402344,24.812522888183594
15180.023670196533,5595481745,3.2043914794921875,3.2079315185546875,25.794708251953125,21.3760986328125
15205.023527145386,5595506756,3.12396240234375,3.18927001953125,19.922897338867188,24.026878356933594
15230.023622512816,5595531747,3.1505279541015625,3.14813232421875,26.041015625,25.6373291015625
15255.023002624512,5595556737,3.19964599609375,3.1647491455078125,25.129867553710934,24.7567138671875
15280.023574829102,5595581747,3.1459503173828125,3.209213256835937,25.93125915527344,28.3973388671875
15305.023908615112,5595606739,3.229034423828125,3.191680908203125,23.513145446777344,22.58249664306641
15330.024003982544,5595631729,3.1416015625,3.1373291015625,25.947769165039066,22.36103057861328
15355.024099349976,5595656726,3.08319091796875,3.1548309326171875,24.151519775390625,23.84583282470703
15380.023717880249,5595681723,3.0952606201171875,3.11895751953125,28.00922393798828,23.66298675537109
15405.023574829102,5595706722,3.095428466796875,3.107650756835937,21.006271362304688,23.61102294921875
15430.023670196533,5595731719,3.116928100585937,3.318588256835937,26.05950927734375,21.238136291503906
15455.024242401123,5595756717,3.0730133056640625,3.135894775390625,27.914215087890625,27.372772216796875
15480.023860931396,5595781722,3.08251953125,3.087677001953125,27.26282501220703,25.922378540039066
15505.024671554564,5595806712,3.0857391357421875,3.0921173095703125,27.36151123046875,27.390724182128906
15530.02405166626,5595831708,3.0873565673828125,3.0504302978515625,28.7828369140625,28.30809783935547
15555.02462387085,5595856721,3.12786865234375,3.109466552734375,25.97285461425781,24.99188995361328
15580.024242401123,5595881704,3.185897827148437,3.08612060546875,25.18055725097656,27.201080322265625
15605.024814605713,5595906702,3.0984649658203125,3.135848999023437,27.82566070556641,25.79625701904297
15630.024194717407,5595931700,3.1132049560546875,3.1456756591796875,27.1533203125,23.28988647460937
15655.024766921997,5595956697,3.1402740478515625,3.113754272460937,29.04386138916016,27.498802185058594
15680.02462387085,5595981695,3.14923095703125,3.14642333984375,28.31996154785156,22.399742126464844
15705.02543449402,5596006693,3.170761108398437,3.19384765625,27.222450256347656,23.66972351074219
15730.025053024292,5596031713,3.201019287109375,3.152191162109375,25.478614807128906,22.840614318847656
15755.024671554564,5596056692,3.1834869384765625,3.158660888671875,28.30371856689453,27.36846160888672
15780.025005340576,5596081713,3.2008819580078125,3.17242431640625,27.70472717285156,20.89692687988281
15805.025577545166,5596106684,3.262191772460937,3.2202301025390625,19.64525604248047,17.77208709716797
15830.02495765686,5596131682,3.268417358398437,3.170654296875,18.08147430419922,17.28155517578125
15855.025768280031,5596156681,3.23223876953125,3.227401733398437,19.58189392089844,17.448127746582028
15880.02610206604,5596181678,3.1856231689453125,3.2437896728515625,20.792091369628906,16.313560485839847
15905.02643585205,5596206700,3.2565155029296875,3.206893920898437,18.79798889160156,18.024978637695312
15930.025339126587,5596231700,3.2340087890625,3.272491455078125,20.403282165527344,16.666084289550778
15955.025911331177,5596256670,3.2307891845703125,3.2154693603515625,19.929481506347656,16.898635864257812
15980.025768280031,5596281705,3.225372314453125,3.206329345703125,19.408653259277344,17.570938110351562
16005.02610206604,5596306695,3.2453155517578125,3.2406158447265625,19.831520080566406,17.149032592773438
16030.025720596312,5596331676,3.019882202148437,3.2252655029296875,31.03191375732422,18.31653594970703
16055.026292800903,5596356689,3.2417144775390625,3.225921630859375,21.374305725097656,17.224891662597653
16080.025911331177,5596381658,3.2767486572265625,3.2238922119140625,19.162094116210934,16.388580322265625
16105.025768280031,5596406690,2.99285888671875,3.221466064453125,31.84321594238281,17.849273681640625
16130.02610206604,5596431654,3.2584228515625,3.197372436523437,20.945098876953125,17.675621032714844
16155.026674270632,5596456651,3.22039794921875,3.26263427734375,20.947494506835934,16.68829345703125
16180.026769638062,5596481648,3.29730224609375,3.2034912109375,17.642601013183594,17.71625518798828
16205.026149749756,5596506672,3.270980834960937,3.165512084960937,18.07025146484375,18.6484375
16230.027675628662,5596531677,3.2765350341796875,3.191009521484375,16.713272094726562,16.711814880371097
16255.02634048462,5596556656,3.26275634765625,3.1952667236328125,17.56378173828125,17.27850341796875
16280.02643585205,5596581640,3.21484375,3.202728271484375,18.437950134277344,17.59754180908203
16305.027484893799,5596606671,3.24652099609375,3.1900634765625,18.132591247558594,17.79334259033203
16330.026865005493,5596631649,3.2403106689453125,3.2187652587890625,21.945640563964844,17.056503295898438
16355.026960372925,5596656633,3.207550048828125,3.196990966796875,20.53657531738281,16.900436401367188
16380.027055740356,5596681631,3.20263671875,3.1955108642578125,18.92656707763672,16.709403991699222
16405.02786636352,5596706628,3.2221832275390625,3.19952392578125,18.43711853027344,15.94537353515625
16430.02700805664,5596731640,3.25421142578125,3.1912384033203125,28.51361846923828,23.63414764404297
16455.027103424072,5596756622,3.2444610595703125,3.1838531494140625,27.83134460449219,26.80107116699219
16480.027198791504,5596781643,3.2493896484375,3.199676513671875,24.78784942626953,17.632858276367188
16505.028247833252,5596806618,3.26220703125,3.2014312744140625,25.84114074707031,20.90103912353516
16530.027389526367,5596831615,3.2154998779296875,3.200927734375,21.747802734375,19.562522888183594
17892.031908035282,5598194004,2.888336181640625,2.615936279296875,-41.13776397705078,-49.601829528808594
17918.03216934204,5598219004,2.8896026611328125,2.58831787109375,-40.668006896972656,-50.03939056396485
17942.03209877014,5598243998,2.959747314453125,2.653350830078125,-40.006248474121094,-48.15015411376953
17968.03307533264,5598268997,2.909042358398437,2.9063720703125,-35.98383331298828,-101.07068634033205
18192.033529281616,5598493963,3.1638336181640625,2.98370361328125,38.995704650878906,43.22171401977539
18217.033863067627,5598518960,3.199005126953125,3.1453857421875,47.89582824707031,50.86051940917969
18242.033243179318,5598543957,3.35662841796875,3.313583374023437,50.88557052612305,51.49486923217773
18267.033338546757,5598568956,3.313705444335937,3.269287109375,51.46586608886719,55.1690902709961
18292.033433914185,5598593954,3.2601776123046875,3.2801971435546875,54.60105895996094,53.94888687133789
18317.03400611877,5598618953,3.35333251953125,3.2383575439453125,52.7200813293457,57.74844741821289
18342.033863067627,5598643949,3.27032470703125,3.30035400390625,55.69796752929688,57.16264343261719
18367.033720016483,5598668945,3.280014038085937,3.321029663085937,55.12823486328125,52.81700897216797
18393.060207366943,5598693943,3.2508544921875,3.3492584228515625,55.50032043457031,55.06477355957031
18417.03414916992,5598718941,3.3340606689453125,3.2806549072265625,51.35562133789063,56.47894668579102
18442.034482955933,5598743939,3.354461669921875,3.323104858398437,49.84566116333008,56.51893997192383
18467.034816741943,5598768949,3.317352294921875,3.335311889648437,49.97032165527344,57.15472412109375
18492.03491210937,5598793932,3.2675933837890625,3.3090057373046875,53.23001098632813,56.72483444213867
18517.03405380249,5598818931,3.2982940673828125,3.41632080078125,50.24446487426758,51.84034729003906
18542.03462600708,5598843929,3.1684112548828125,3.316131591796875,56.14880752563477,57.33252334594727
18567.034482955933,5598868926,3.115097045898437,3.2850799560546875,56.28778076171875,53.885536193847656
18593.03450584412,5598893925,3.2077178955078125,3.29742431640625,48.77704620361328,51.85767364501953
18617.0346736908,5598918922,3.048324584960937,3.168609619140625,57.5915641784668,56.41432571411133
18642.034769058228,5598943919,3.1444244384765625,3.11895751953125,49.00723266601562,53.38687133789063
18667.0355796814,5598968918,3.0751953125,3.085601806640625,53.981651306152344,57.41119003295898
18692.034721374508,5598993927,3.03643798828125,3.11273193359375,64.85221862792969,62.4273796081543
18718.045949935917,5599018940,2.950408935546875,3.001739501953125,60.63617324829102,67.30823516845703
18742.035627365112,5599043925,3.0682830810546875,3.13812255859375,56.56243515014648,59.19941329956055
18768.035888671875,5599068934,3.0295562744140625,3.029541015625,59.46589279174805,63.252418518066406
18792.0355796814,5599093908,2.8976593017578125,2.948348999023437,59.12390899658203,59.51077270507813
18817.03543663025,5599118907,2.98370361328125,3.0601348876953125,57.45698547363281,57.57776260375977
18842.035293579098,5599143919,2.846282958984375,2.838348388671875,62.117530822753906,66.10041809082031
18867.03634262085,5599168912,3.1496734619140625,2.95733642578125,62.18567657470703,62.39275360107422
18893.03541183472,5599193912,2.7737274169921875,3.036361694335937,62.75191116333008,60.98028945922852
18918.036460876465,5599218909,2.8266754150390625,2.9517364501953125,61.41749572753906,63.3009033203125
18942.03543663025,5599243894,2.935699462890625,2.9338531494140625,63.470970153808594,64.49207305908203
18967.036724090576,5599268891,2.869415283203125,2.881576538085937,63.05527114868164,63.06449890136719
18993.035554885864,5599293903,3.193099975585937,2.909942626953125,63.33538055419922,65.93355560302734
19017.03667640686,5599318886,2.982269287109375,2.91064453125,61.69375610351562,63.44526290893555
19042.035818099976,5599343883,2.989852905273437,2.911605834960937,59.65238952636719,63.95402908325195
19067.057132720947,5599368881,2.800048828125,3.0566864013671875,51.72514724731445,50.82484436035156
19092.036247253414,5599393892,2.82568359375,2.852630615234375,34.190223693847656,43.70884323120117
19117.036819458008,5599418878,2.8642578125,2.88751220703125,34.28742218017578,37.25811767578125
19142.036199569706,5599443873,2.789520263671875,2.980712890625,31.72599792480469,36.40123748779297
19167.036533355717,5599468872,2.84661865234375,2.9122314453125,35.52397155761719,38.6943359375
19192.03782081604,5599493869,2.849090576171875,2.95172119140625,36.35545349121094,34.99941253662109
19217.03720092773,5599518882,2.8896942138671875,3.0376129150390625,37.08511352539063,31.86321258544922
